Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01 00:00:00+00:00,0.3342069983482361,0.4312860071659088,0.3323870003223419,0.3981289863586426,0.3981289863586426,341885747
2021-01-02 00:00:00+00:00,0.3986409902572632,0.4607140123844147,0.38509100675582886,0.4080910086631775,0.4080910086631775,417148719
2021-01-03 00:00:00+00:00,0.4079909920692444,0.4343760013580322,0.39910998940467834,0.4227670133113861,0.4227670133113861,263098398
2021-01-04 00:00:00+00:00,0.42407700419425964,0.459522008895874,0.3700760006904602,0.4386659860610962,0.4386659860610962,257108478
2021-01-05 00:00:00+00:00,0.44160598516464233,0.4934200048446655,0.4054490029811859,0.4794290065765381,0.4794290065765381,423192879
2021-01-06 00:00:00+00:00,0.4798780083656311,0.5281839966773987,0.46002399921417236,0.5113149881362915,0.5113149881362915,374099920
2021-01-07 00:00:00+00:00,0.5118430256843567,0.5190410017967224,0.45164600014686584,0.4628230035305023,0.4628230035305023,295341182
2021-01-08 00:00:00+00:00,0.46282899379730225,0.48212000727653503,0.4138999879360199,0.45476898550987244,0.45476898550987244,248294641
2021-01-09 00:00:00+00:00,0.4548780024051666,0.49321600794792175,0.4369109869003296,0.48624199628829956,0.48624199628829956,204728849
2021-01-10 00:00:00+00:00,0.4860360026359558,0.5138739943504333,0.4204390048980713,0.4620310068130493,0.4620310068130493,257910313
2021-01-11 00:00:00+00:00,0.46110498905181885,0.46110498905181885,0.3748120069503784,0.41698700189590454,0.41698700189590454,258262717
2021-01-12 00:00:00+00:00,0.4167749881744385,0.42985999584198,0.3923090100288391,0.3976899981498718,0.3976899981498718,137219408
2021-01-13 00:00:00+00:00,0.39770200848579407,0.4519520103931427,0.38222500681877136,0.45074599981307983,0.45074599981307983,128842017
2021-01-14 00:00:00+00:00,0.45049700140953064,0.46589401364326477,0.43061599135398865,0.45364800095558167,0.45364800095558167,116642595
2021-01-15 00:00:00+00:00,0.4544070065021515,0.49680599570274353,0.4300749897956848,0.48837000131607056,0.48837000131607056,274399567
2021-01-16 00:00:00+00:00,0.4879949986934662,0.5498039722442627,0.48528099060058594,0.5188919901847839,0.5188919901847839,296573002
2021-01-17 00:00:00+00:00,0.5190960168838501,0.5843110084533691,0.4884060025215149,0.5840569734573364,0.5840569734573364,300743172
2021-01-18 00:00:00+00:00,0.5847899913787842,0.6038129925727844,0.5431789755821228,0.566100001335144,0.566100001335144,261142097
2021-01-19 00:00:00+00:00,0.5661849975585938,0.5716999769210815,0.5175229907035828,0.5234860181808472,0.5234860181808472,182636174
2021-01-20 00:00:00+00:00,0.5226939916610718,0.5477449893951416,0.48637399077415466,0.5460249781608582,0.5460249781608582,197111759
2021-01-21 00:00:00+00:00,0.5465289950370789,0.5493950247764587,0.4515799880027771,0.46153900027275085,0.46153900027275085,182613767
2021-01-22 00:00:00+00:00,0.4614799916744232,0.538519024848938,0.4322659969329834,0.511023998260498,0.511023998260498,185139633
2021-01-23 00:00:00+00:00,0.5099809765815735,0.5700240135192871,0.5034639835357666,0.5570570230484009,0.5570570230484009,196103379
2021-01-24 00:00:00+00:00,0.5569869875907898,0.5808910131454468,0.5520650148391724,0.5634490251541138,0.5634490251541138,189233850
2021-01-25 00:00:00+00:00,0.5634289979934692,0.6326299905776978,0.5515530109405518,0.5582470297813416,0.5582470297813416,277194483
2021-01-26 00:00:00+00:00,0.5574219822883606,0.6191160082817078,0.5386250019073486,0.6016219854354858,0.6016219854354858,234028040
2021-01-27 00:00:00+00:00,0.6009860038757324,0.6014569997787476,0.5263180136680603,0.5431529879570007,0.5431529879570007,211490314
2021-01-28 00:00:00+00:00,0.5431860089302063,0.5778020024299622,0.5283480286598206,0.5611670017242432,0.5611670017242432,200013864
2021-01-29 00:00:00+00:00,0.5644720196723938,0.6791319847106934,0.5533689856529236,0.6409500241279602,0.6409500241279602,377660793
2021-01-30 00:00:00+00:00,0.6405730247497559,0.7003160119056702,0.6150820255279541,0.6637920141220093,0.6637920141220093,382878779
2021-01-31 00:00:00+00:00,0.6642259955406189,0.6973059773445129,0.6243079900741577,0.6512479782104492,0.6512479782104492,309348318
2021-02-01 00:00:00+00:00,0.6509580016136169,0.6652259826660156,0.6197580099105835,0.643447995185852,0.643447995185852,253555579
2021-02-02 00:00:00+00:00,0.6436709761619568,0.6715009808540344,0.6276440024375916,0.6526560187339783,0.6526560187339783,218901999
2021-02-03 00:00:00+00:00,0.652351975440979,0.7479869723320007,0.6489189863204956,0.7408339977264404,0.7408339977264404,314896934
2021-02-04 00:00:00+00:00,0.7425280213356018,0.756987988948822,0.6750760078430176,0.707506000995636,0.707506000995636,357906069
2021-02-05 00:00:00+00:00,0.7076389789581299,0.8885419964790344,0.7003790140151978,0.8341159820556641,0.8341159820556641,538956814
2021-02-06 00:00:00+00:00,0.8335829973220825,0.862729012966156,0.7461479902267456,0.8108649849891663,0.8108649849891663,439952226
2021-02-07 00:00:00+00:00,0.8107690215110779,0.8748909831047058,0.7741460204124451,0.8450400233268738,0.8450400233268738,453238754
2021-02-08 00:00:00+00:00,0.844747006893158,1.0862270593643188,0.8443040251731873,1.0106070041656494,1.0106070041656494,987137198
2021-02-09 00:00:00+00:00,1.0074700117111206,1.0763829946517944,0.9666879773139954,1.0290169715881348,1.0290169715881348,730369062
2021-02-10 00:00:00+00:00,1.029021978378296,1.047672986984253,0.9218360185623169,1.0320899486541748,1.0320899486541748,629613749
2021-02-11 00:00:00+00:00,1.0321969985961914,1.2987879514694214,1.0321969985961914,1.2497169971466064,1.2497169971466064,1240723518
2021-02-12 00:00:00+00:00,1.2454400062561035,1.8246090412139893,1.181594967842102,1.7124240398406982,1.7124240398406982,2098583771
2021-02-13 00:00:00+00:00,1.7177339792251587,1.7931180000305176,1.376268982887268,1.6696950197219849,1.6696950197219849,1617380782
2021-02-14 00:00:00+00:00,1.671228051185608,1.6848089694976807,1.4152239561080933,1.4720920324325562,1.4720920324325562,958023564
2021-02-15 00:00:00+00:00,1.471585988998413,1.5441670417785645,1.2227369546890259,1.350877046585083,1.350877046585083,1282829302
2021-02-16 00:00:00+00:00,1.350011944770813,1.4659719467163086,1.2754149436950684,1.3135279417037964,1.3135279417037964,849383982
2021-02-17 00:00:00+00:00,1.3138140439987183,1.4150259494781494,1.2049829959869385,1.3692610263824463,1.3692610263824463,918368743
2021-02-18 00:00:00+00:00,1.368630051612854,1.446997046470642,1.3560210466384888,1.400668978691101,1.400668978691101,613260929
2021-02-19 00:00:00+00:00,1.4008680582046509,1.4258619546890259,1.3071719408035278,1.374461054801941,1.374461054801941,587922601
2021-02-20 00:00:00+00:00,1.373926043510437,1.487833023071289,1.2545830011367798,1.3139970302581787,1.3139970302581787,801624385
2021-02-21 00:00:00+00:00,1.3122559785842896,1.3517650365829468,1.2715259790420532,1.3081640005111694,1.3081640005111694,408227703
2021-02-22 00:00:00+00:00,1.308482050895691,1.3137160539627075,0.9494640231132507,1.1444499492645264,1.1444499492645264,786990096
2021-02-23 00:00:00+00:00,1.1441969871520996,1.1466319561004639,0.84170001745224,0.9997979998588562,0.9997979998588562,879735912
2021-02-24 00:00:00+00:00,1.0022629499435425,1.1752430200576782,0.9565179944038391,1.0617610216140747,1.0617610216140747,604870974
2021-02-25 00:00:00+00:00,1.061885952949524,1.1456060409545898,0.9760090112686157,0.9760090112686157,0.9760090112686157,529090407
2021-02-26 00:00:00+00:00,0.9789230227470398,1.0488929748535156,0.9042699933052063,0.9712859988212585,0.9712859988212585,490080858
2021-02-27 00:00:00+00:00,0.9721050262451172,1.1846779584884644,0.9721050262451172,1.098628044128418,1.098628044128418,546790290
2021-02-28 00:00:00+00:00,1.0984989404678345,1.127647042274475,0.9526609778404236,1.0172239542007446,1.0172239542007446,598035361
2021-03-01 00:00:00+00:00,1.019400954246521,1.1053709983825684,1.0106749534606934,1.0884579420089722,1.0884579420089722,425868521
2021-03-02 00:00:00+00:00,1.0886410474777222,1.1658589839935303,1.0434269905090332,1.0806909799575806,1.0806909799575806,552897940
2021-03-03 00:00:00+00:00,1.0813959836959839,1.2218400239944458,1.0601580142974854,1.182144045829773,1.182144045829773,638690035
2021-03-04 00:00:00+00:00,1.1821099519729614,1.24789297580719,1.053292989730835,1.093430995941162,1.093430995941162,558601276
2021-03-05 00:00:00+00:00,1.0922549962997437,1.0948150157928467,1.0091079473495483,1.058035969734192,1.058035969734192,415618857
2021-03-06 00:00:00+00:00,1.0567070245742798,1.0707310438156128,1.0093079805374146,1.0540339946746826,1.0540339946746826,269458490
2021-03-07 00:00:00+00:00,1.0539319515228271,1.1368540525436401,1.0526260137557983,1.1036490201950073,1.1036490201950073,319268550
2021-03-08 00:00:00+00:00,1.1048409938812256,1.164741039276123,1.0648390054702759,1.1529079675674438,1.1529079675674438,379936908
2021-03-09 00:00:00+00:00,1.153689980506897,1.1843349933624268,1.1193289756774902,1.1806180477142334,1.1806180477142334,404449001
2021-03-10 00:00:00+00:00,1.1808010339736938,1.2285130023956299,1.0846790075302124,1.1099950075149536,1.1099950075149536,439787738
2021-03-11 00:00:00+00:00,1.1078569889068604,1.1245750188827515,1.0545419454574585,1.0828969478607178,1.0828969478607178,331685164
2021-03-12 00:00:00+00:00,1.083739995956421,1.1502820253372192,1.034533977508545,1.0521049499511719,1.0521049499511719,455285823
2021-03-13 00:00:00+00:00,1.052351951599121,1.1683640480041504,1.017516016960144,1.1396410465240479,1.1396410465240479,424560368
2021-03-14 00:00:00+00:00,1.1392539739608765,1.1691910028457642,1.091122031211853,1.1303900480270386,1.1303900480270386,404746123
2021-03-15 00:00:00+00:00,1.1272120475769043,1.3376929759979248,1.1173889636993408,1.196815013885498,1.196815013885498,1215427012
2021-03-16 00:00:00+00:00,1.1947660446166992,1.2454899549484253,1.131221055984497,1.2005640268325806,1.2005640268325806,632910988
2021-03-17 00:00:00+00:00,1.2028800249099731,1.2950409650802612,1.1578389406204224,1.2950409650802612,1.2950409650802612,443468960
2021-03-18 00:00:00+00:00,1.290840983390808,1.3777660131454468,1.2435619831085205,1.262334942817688,1.262334942817688,602618872
2021-03-19 00:00:00+00:00,1.2606899738311768,1.3112050294876099,1.2175029516220093,1.253208041191101,1.253208041191101,295857156
2021-03-20 00:00:00+00:00,1.253640055656433,1.3169200420379639,1.2068300247192383,1.2068300247192383,1.2068300247192383,284449961
2021-03-21 00:00:00+00:00,1.2092750072479248,1.235854983329773,1.1557220220565796,1.1817710399627686,1.1817710399627686,278155215
2021-03-22 00:00:00+00:00,1.1816829442977905,1.227552056312561,1.0917320251464844,1.1085400581359863,1.1085400581359863,287231851
2021-03-23 00:00:00+00:00,1.1076749563217163,1.1594140529632568,1.069206953048706,1.113124966621399,1.113124966621399,305034134
2021-03-24 00:00:00+00:00,1.1126209497451782,1.1848900318145752,1.0040669441223145,1.0334609746932983,1.0334609746932983,355602691
2021-03-25 00:00:00+00:00,1.0318889617919922,1.0771139860153198,0.9881139993667603,1.045246958732605,1.045246958732605,371973364
2021-03-26 00:00:00+00:00,1.0452029705047607,1.1256370544433594,1.0424660444259644,1.1178079843521118,1.1178079843521118,204442462
2021-03-27 00:00:00+00:00,1.1178009510040283,1.217013955116272,1.0955020189285278,1.1595929861068726,1.1595929861068726,350800206
2021-03-28 00:00:00+00:00,1.1595690250396729,1.2692099809646606,1.1489200592041016,1.2367429733276367,1.2367429733276367,368338603
2021-03-29 00:00:00+00:00,1.236536979675293,1.4498709440231323,1.2193700075149536,1.4010679721832275,1.4010679721832275,565200987
